recordid,name,cwid
006Pn00000hzm2fIAA,LMCU Prairie Creek Upgrades 22-0820,3095
006Pn00000hzm2gIAA,Cal North HS Greenhouse Control 22-0841,3096
006Pn00000hzm2hIAA,CO #1 22-0704T Rittmueller MS Reno TAB,3098
006Pn00000hzm2iIAA,Jimmy Johns Gaylord 22-0843T,3099
006Pn00000hzm2jIAA,Durand HS Auditorium 22-0842T,3100
006Pn00000hzm2kIAA,Dr. Currier Residence AHU Replacement,3103
006Pn00000hzm2lIAA,Saint Gobain Plastics 22-0831C,3104
006Pn00000hzm2mIAA,Saint Gobain Plastics 22-0831T,3105
006Pn00000hzm2nIAA,2167C22 - CO1,3106
006Pn00000hzm2oIAA,AADL Plaza Bid Pack 2,3107
006Pn00000hzm2pIAA,22-0624 GMB Office,3108
006Pn00000hzm2qIAA,Prevailing Wage 22-0206,3112
006Pn00000hzm2rIAA,22-0857 Marwood Development,3113
006Pn00000hzm2sIAA,Penske Truck Leasing - CTRL 22-0630C,3114
006Pn00000hzm2tIAA,Commissioning 22-0858,3115
006Pn00000hzm2uIAA,Romeo Community Schools (Admin Building) CO#1  22-0771,3116
006Pn00000hzm2vIAA,22-0862 Maurices,3117
006Pn00000hzm2wIAA,Tawas Area Schools Controls,3118
006Pn00000hzm2xIAA,Alpena Community College Welding LAB 22-0881C,3119
006Pn00000hzm2yIAA,Romeo Schools Boiler and Water Heater Replacements,3120
006Pn00000hzm2zIAA,Otsego County Library Camera Adds 22-0869C,3121
006Pn00000hzm30IAA,Rudyard Gym AHU Controllers 22-08570S,3122
006Pn00000hzm31IAA,Besser Co. AHU 1&2 Valve Replacements,3123
006Pn00000hzm32IAA,APS High School Side Stream Filter Control 20-0479S,3124
006Pn00000hzm33IAA,22-0878 South Washington Park,3125
006Pn00000hzm34IAA,Trane controls upgrade 22-0865,3126
006Pn00000hzm35IAA,Tractor Supply Rogers City 22-0883T,3127
006Pn00000hzm36IAA,Jockey Club Mac Island 22-0885T,3128
006Pn00000hzm37IAA,Woods Restaurant Mac Island 22-0887T,3129
006Pn00000hzm38IAA,Magna Hollan Dew Point Monitoring,3130
006Pn00000hzm39IAA,ACC Welding LAB TAB 22-0881T,3131
006Pn00000hzm3AIAQ,Ionia ISD VFD 22-0891,3132
006Pn00000hzm3BIAQ,AMAESD Spring PM,3133
006Pn00000hzm3CIAQ,AMAESD Fall PM,3134
006Pn00000hzm3DIAQ,RTU controls 22-0873,3135
006Pn00000hzm3EIAQ,"Kent ISD LNS AHU 11,12,13 22-0893",3136
006Pn00000hzm3FIAQ,Vestaburg Schools,3137
006Pn00000hzm3GIAQ,Plating air balance 22-0896,3138
006Pn00000hzm3HIAQ,2163c22 ACC-VLH Lecture Hall Deduct,3139
006Pn00000hzm3IIAQ,22-0630C - CO1 Deduct,3140
006Pn00000hzm3JIAQ,Frederik Meijer Gardens Campus Integration,3141
006Pn00000hzm3KIAQ,APS Ella White Side Stream Filter Control 20-0479S,3142
006Pn00000hzm3LIAQ,APS TBJH EF Control 20-0479S,3143
006Pn00000hzm3MIAQ,Vestaburg Community Schools VRF 22-0897 Proposal,3144
006Pn00000hzm3NIAQ,WP Marion OH New Niagara 4 JACE,3145
006Pn00000hzm3OIAQ,WP New Kingston JACE Upgrade to N4,3146
006Pn00000hzm3PIAQ,22-0908 Space Shop  Self Storage,3147
006Pn00000hzm3QIAQ,First Congregational Church Trane Upgrade 22-0907,3148
006Pn00000hzm3RIAQ,Meijer Gaylord TAB 22-0910T,3149
006Pn00000hzm3SIAQ,TAC Particle Counters 22-0909,3150
006Pn00000hzm3TIAQ,Medilodge of Green view B-Wing Pump Rebuild,3151
006Pn00000hzm3UIAQ,APS CSD1 2022,3152
006Pn00000hzm3VIAQ,"St, Roberts 22-0914",3153
006Pn00000hzm3WIAQ,22-0765C - CO1,3154
006Pn00000hzm3XIAQ,1752C21 - CO5,3155
006Pn00000hzm3YIAQ,1255 Front Street 22-0918,3156
006Pn00000hzm3ZIAQ,Shiawassee County Courthouse - CTRL,3157
006Pn00000hzm3aIAA,22-0920 The Warm Friend,3158
006Pn00000hzm3bIAA,Alpena CRTC CSD-1 Inspections,3159
006Pn00000hzm3cIAA,Hudsonville Courthouse T&B 22-0921,3160
006Pn00000hzm3dIAA,Rochester High School Reflow Graphics Upgrade 22-0915,3161
006Pn00000hzm3eIAA,Roskam MAU Mod1&2 22-0922,3162
006Pn00000hzm3fIAA,1790T20 - CO1,3163
006Pn00000hzm3gIAA,Corunna Commissioning 22-0925,3164
006Pn00000hzm3hIAA,22-0927 Commercial Rehab,3165
006Pn00000hzm3iIAA,J Rettenmaier Bldg 5 - CTRL 22-0714C,3166
006Pn00000hzm3jIAA,Wayland Contactor Parts 22-0931,3167
006Pn00000hzm3kIAA,SMA upgrade 22-0930,3168
006Pn00000hzm5NIAQ,2022 Service agreement 22-0932,3169
006Pn00000hzm5OIAQ,"Napoleon Elementary Media Center, Front Offices, Gym",3170
006Pn00000hzm5PIAQ,Westwind Jace SMA 22-0940,3171
006Pn00000hzm5QIAQ,ECC controller replacements 22-0933,3172
006Pn00000hzm5RIAQ,ACC AHU#2 22-0942C,3173
006Pn00000hzm5SIAQ,Howard Miller Supervisor 22-0947,3174
006Pn00000hzm5TIAQ,761C18 - CO5,3175
006Pn00000hzm5UIAQ,Additional alarms and IO module 22-0945,3176
006Pn00000hzm5VIAQ,2123C22 - CO1,3177
006Pn00000hzm5WIAQ,Budgetary quote for Consumers Energy 22-0951,3178
006Pn00000hzm5XIAQ,Condado Tacos - Breton Village 22-0731,3179
006Pn00000hzm5YIAQ,Marshall's Alpena 21-0270T,3180
006Pn00000hzm5ZIAQ,CO1 - 21-0717T,3181
006Pn00000hzm5aIAA,CO1 - 2103T22,3182
006Pn00000hzm5bIAA,Humidity control 22-0956,3183
006Pn00000hzm5cIAA,Pavilion controls 22-0657,3184
006Pn00000hzm5dIAA,Controls upgrade 22-0952,3185
006Pn00000hzm5eIAA,GR Equities AHU Controllers 22-0957,3186
006Pn00000hzm5fIAA,AMAESD TAB 22-0960T,3187
006Pn00000hzm5gIAA,AMAESD HVAC Repairs,3188
006Pn00000hzm5hIAA,MMMC 2022 Pressurization 22-1069T,3189
006Pn00000hzm5iIAA,Chelsea Schools - BP7 High School & South Meadows 22-0981C,3190
006Pn00000hzm5jIAA,Request Foods T&M - TAB,3191
006Pn00000hzm5kIAA,Howard Miller AHU 22-0962,3192
006Pn00000hzm5lIAA,GRPS Kent Hills Elem - CTRLS 22-0845,3193
006Pn00000hzm5mIAA,Rochester Pre K Graphic Upgrade 22-0966,3194
006Pn00000hzm5nIAA,Rochester Pre-K Integration 22-0968,3195
006Pn00000hzm5oIAA,Building 211 Bridge St. TAB 22-0792T,3196
006Pn00000hzm5pIAA,GRPS North Park ECC - CTRLS 22-0971C,3197
006Pn00000hzm5qIAA,Westwind Supervisor 22-0937,3198
006Pn00000hzm5rIAA,Westwind Grand Haven Reflow 22-0974,3199
006Pn00000hzm5sIAA,Roskam AHU MOD1&2 22-0923,3200
006Pn00000hzm5tIAA,Westwind Barndorioum 22-0975,3201
006Pn00000hzm5uIAA,Kalkaska Cherry Elementary 22-0977C,3202
006Pn00000hzm5vIAA,Kalkaska Cherry Elementary 22-0977T,3203
006Pn00000hzm5wIAA,AHU controls upgrade 22-0979,3204
006Pn00000hzm5xIAA,Troubleshoot Gas detection system 22-0980,3205
006Pn00000hzm5yIAA,CO system replacement-Macomb  22-0958,3206
006Pn00000hzm5zIAA,Alcona Schools Auditorium Light,3207
006Pn00000hzm60IAA,CO1 - 2128C22,3208
006Pn00000hzm61IAA,CO1 - 2030C21,3209
006Pn00000hzm62IAA,Alcona Schools SMA 2022,3210
006Pn00000hzm63IAA,R22 monitoring 22-0980,3211
006Pn00000hzm64IAA,Tower VFD 22-0986,3212
006Pn00000hzm65IAA,OR RTU controls 22-0987,3213
006Pn00000hzm66IAA,Underfloor upgrades  22-0988,3214
006Pn00000hzm67IAA,MMMC Behavorial Health 22-0991T,3215
006Pn00000hzm68IAA,Wayland AHU 8 & 9 VFD Replacement 22-0993,3216
006Pn00000hzm69IAA,wellNOW Clinic Gaylord 22-0999T,3217
006Pn00000hzm6AIAQ,Forest Area Federal CU 22-1001C,3218
006Pn00000hzm6BIAQ,Paw Paw District Library N4 Upgrade 22-1003,3219
006Pn00000hzm6CIAQ,Wayland Damper Actuators 22-1005,3220
006Pn00000hzm6DIAQ,Leco Supervisor SMA 22-1009,3221
006Pn00000hzm6EIAQ,Howard Miller Steafa Panel 22-1010,3222
006Pn00000hzm6FIAQ,Day Spring Standalone AHU Control 22-1011,3223
006Pn00000hzm6GIAQ,Comsumers Royal Oak 22-0992,3224
006Pn00000hzm6HIAQ,Fish Mechanical Lon Integration 22-1013,3225
006Pn00000hzm6IIAQ,22-1007T US Trustee TAB,3226
006Pn00000hzm6JIAQ,NAI Digi router 22-1014,3227
006Pn00000hzm6KIAQ,Vanguard Meijer 187 Bay City 22-1015,3228
006Pn00000hzm6LIAQ,Milliken Nature Center 22-1017T,3229
006Pn00000hzm6MIAQ,2096C22 HVS BP5 Bulletin 5 - Change Order PCO 05-099,3230
006Pn00000hzm6NIAQ,Okemos Church - SMA 22-1018,3231
006Pn00000hzm6OIAQ,Immanuel Lutheran AHU 2 22-1020,3232
006Pn00000hzm6PIAQ,Tridium Installation 22-1021,3233
006Pn00000hzm6QIAQ,BCPS Countryside Boiler Supply/Return 22-1024,3234
006Pn00000hzm6RIAQ,Holland WWTP 22-1004,3235
006Pn00000hzm6SIAQ,Roskam mini pancake line 22-0888,3236
006Pn00000hzm6TIAQ,Lighting integration 22-1025,3237
006Pn00000hzm6UIAQ,Van Buren ISD Cosmetology Lab - CTRL 22-0792C,3238
006Pn00000hzm6VIAQ,Van Buren ISD Cosmetology Lab - TAB 22-0792T,3239
006Pn00000hzm6WIAQ,Quality Carwash Holland - Ctrl 22-0880C,3240
006Pn00000hzm6XIAQ,Tommy's Carwash Wyoming - CTRL 22-0491C,3241
006Pn00000hzm6YIAQ,Petco Ionia - CTRL Wiring - 22-0778C,3242
006Pn00000hzm6ZIAQ,Lululemon Breton Village - CTRL Wiring 22-0776C,3243
006Pn00000hzm6aIAA,Harbor Springs PS Blackbird ECC 22-1028C,3244
006Pn00000hzm6bIAA,Harbor Springs PS Blackbird ECC 22-1028T,3245
006Pn00000hzm6cIAA,Lighthouse Autism - CTRL Wiring - 22-0889C,3246
006Pn00000hzm6dIAA,Mitchell State Park Campground South Toilet - CTRL Wiring-TAB 22-0798C 22-0798T,3247
006Pn00000hzm6eIAA,Alma College Learning Center - TAB 22-0030T,3248
006Pn00000hzm6fIAA,Vicksburg Middle School - TAB 22-0863T,3249
006Pn00000hzm6gIAA,Ludington Elementary - TAB 22-0670T,3250
006Pn00000hzm6hIAA,Texas Township Hall - TAB 22-0755T,3251
006Pn00000hzm6iIAA,Summit Pointe Genoa Pharm D - TAB 22-0718T,3252
006Pn00000hzm6jIAA,Take 5 Oil Change Alpine - TAB 22-0236T,3253
006Pn00000hzm6kIAA,Berger Chevy CO System 22-1027,3254
006Pn00000hzm6lIAA,WP GCD OA Temp and Compressor Monitoring 22-0976,3255
006Pn00000hzm6mIAA,Detroit Diesel – Tridium Server Migration,3256
006Pn00000hzm6nIAA,The Hotel Ojibway 22-0955C,3257
006Pn00000hzm6oIAA,Plating line 22-1029,3258
006Pn00000hzm6pIAA,University of Toledo BAs integration 22-1030,3259
006Pn00000hzm6qIAA,Controls upgrade 22-1040,3260
006Pn00000hzm6rIAA,Trane Integrations 22-1041,3261
006Pn00000hzm6sIAA,TAC Controls upgrades 22-1042,3262
006Pn00000hzm6tIAA,Headlands SMA 2022,3263
006Pn00000hzm6uIAA,SMA upgrades 22-1044,3264
006Pn00000hzm6vIAA,SSA 22-1046,3265
006Pn00000hzm6wIAA,Sturgis Hospital Tux Integration 22-1016,3267
006Pn00000hzm6xIAA,Nortthview Public Schools 2023 SSA,3268
006Pn00000hzm6yIAA,22-0082C Romeo Schools BP21 CTRLS - AMES CO1,3269
006Pn00000hzm8bIAA,APS - Besser Phase II 22-1091T,3382
006Pn00000hzmBpIAI,Galesburg-Augusta CS Stadium 23-0077C,3487
006Pn00000hzmBqIAI,West Ottawa PS New Elementary,3488
006Pn00000hzmBrIAI,Springport Middle School Boiler - CRTL 22-0872C,3489
006Pn00000hzmF3IAI,Jenison PS BP4 Bauerwood 22-0854T,3490
006Pn00000hzmF4IAI,Jenison PS Pinewood 22-1118T,3491
006Pn00000hzmF5IAI,Jenison PS Rosewood 22-1117T,3492
006Pn00000hzmF6IAI,Morley Stanwood Elementary Renovations 22-1048C,3493
006Pn00000hzmF7IAI,Morley Stanwood MS HS Renovation 23-0079C,3494
006Pn00000hzmF8IAI,Morley Stanwood MS HS 22-1048T,3495
006Pn00000hzmF9IAI,Morley Stanwood Elementary 23-0081T,3496
006Pn00000hzmFAIAY,Buchanan BP1 Dept of Public Works - 23-0087C,3497
006Pn00000hzmFBIAY,Hastings Serenity Village - TAB 23-0095,3498
006Pn00000hzmFCIAY,Gun Lake Investments - CTRLS/TAB 23-0082,3499
006Pn00000hzmFDIAY,Perry PS BP 2 High School - CTRL/TAB 23-0048,3502
006Pn00000hzmFEIAY,ACC- BTC N4 Upgrade 23-0088S,3503
006Pn00000hzmFFIAY,Forest Hills Collins Elementary Damaged wire CO 1752C21,3504
006Pn00000hzmFGIAY,Commissioning repairs 23-0019,3505
006Pn00000hzmFHIAY,Grandville HS Boiler Replacement -TAB 23-0122,3506
006Pn00000hzmFIIAY,Hemlock BP1 KC Ling Elementary - TAB 23-0089,3507
006Pn00000hzmFJIAY,Meijer 171/125 Fort Wayne Smoke Detectors 23-0091,3508
006Pn00000hzmFKIAY,AmWins - TAB 23-0094,3509
006Pn00000hzmFLIAY,Homewood Suites Holland CTRL Wiring/TAB 23-0145,3510
006Pn00000hzmFMIAY,Waverly Fire Station - TAB 23-0118,3511
006Pn00000hzmFNIAY,Huron Woods Web Controller 23-0090,3512
006Pn00000hzmFOIAY,Kentwood PS Townline ECC 22-1053T,3513
006Pn00000hzmFPIAY,Art Mulder Facility Upgrades 22-0676C,3514
006Pn00000hzmFQIAY,Body20 - CTRL/TAB 23-0104,3515
006Pn00000hzmFRIAY,Soils And Structures - TAB 23-0093,3516
006Pn00000hzmFSIAY,Northview Power Meter 22-1070,3519
006Pn00000hzmFTIAY,State of Michigan - Geagley Labs SMA 23-0096,3520
006Pn00000hzmFUIAY,Waterford Place - TAB 23-0100,3521
006Pn00000hzmFVIAY,Harbor Springs Shay Elemen Controls 23-0092C,3522
006Pn00000hzmFWIAY,Wolverine Community Schools 23-0078C,3523
006Pn00000hzmFXIAY,BTS Distribution Center - TAB 23-0103,3525
006Pn00000hzmFYIAY,Mount Morris BP7 Education & Community Center - CTRL 23-0195C,3526
006Pn00000hzmFZIAY,GE Aerospace Power Meter 23-0105,3527
006Pn00000hzmFaIAI,ACC Hub Ann Arbor with Climatec  22-1057,3528
006Pn00000hzmFbIAI,Cytiva BP01A 23-0112C,3529
006Pn00000hzmFcIAI,Holy Smokes Shop TAB 23-0107T,3530
006Pn00000hzmFdIAI,Davita Muskegon Lobby VAV 23-0098,3531
006Pn00000hzmFeIAI,Consumer additions 23-0102,3532
006Pn00000hzmFfIAI,Energy Usage Audit Cx 23-0108Cx,3533
006Pn00000hzmFgIAI,T-Mobile LDC & RDC - CTRLS/TAB 23-0109,3534
006Pn00000hzmFhIAI,Lakeview AX JACE upgrade 23-0051,3536
006Pn00000hzmFiIAI,WWTP Furnaces TAB 23-0113T,3537
006Pn00000hzmFjIAI,WP GCD Renovations with Egan  22-0832,3538
006Pn00000hzmFkIAI,Crawford County Senior Center TAB  23-0114T,3539
006Pn00000hzmFlIAI,Baldwin Elementary Library VFD 23-0115,3540
006Pn00000hzmFmIAI,Baldwin HS Gym AHU Controller 23-0116,3541
006Pn00000hzmFnIAI,Eaton Rapids BP4 Greyhound Central Elem Boiler Replacement - CTRLS 23-0203C,3542
006Pn00000hzmFoIAI,Branstrom Park Warming Lodge - CTRL wiring/TAB 23-0124,3544
006Pn00000hzmFpIAI,Meijer Waterford Fire Pump 23-0120,3545
006Pn00000hzmFqIAI,Mac Aire Cooling Tower Control Package 23-0117,3546
006Pn00000hzmFrIAI,Byron Center Township Offices - TAB 23-0123,3547
006Pn00000hzmFsIAI,St. Peters Church AHU/Boiler 23-0126S,3548
006Pn00000hzmFtIAI,Rudyard Leaking Unions,3549
006Pn00000hzmFuIAI,Hillman Schools Key Card Project 23-0156C,3550
006Pn00000hzmFvIAI,Buhler Prince Machine Building Upgrade 23-0125,3551
006Pn00000hzmFwIAI,Rivian 23-0130C,3552
006Pn00000hzmFxIAI,Elite Care 23-0129T,3553
006Pn00000hzmFyIAI,St. Ignace EMS Council TAB 23-0131T,3554
006Pn00000hzmFzIAI,Freezer sensors 23-0121,3555
006Pn00000hzmG0IAI,Fairview Schools Ext Pole Lighting,3556
006Pn00000hzmG1IAI,Jenison Fine Arts Integration 23-0138,3557
006Pn00000hzmG2IAI,Paw Paw High School Cafeteria Addition 23-0140T,3558
006Pn00000hzmG3IAI,Tekton HMI 23-0139,3559
006Pn00000hzmG4IAI,Tekton MAU 23-0097,3560
006Pn00000hzmG5IAI,Wyoming - Wingstop CTRL/TAB 23-0149,3561
006Pn00000hzmG6IAI,Napoleon Elementary School Additional Unit Ventilator  23-0141,3562
006Pn00000hzmG7IAI,Magna Holland North Building 2023 Pricing  23-0136,3563
006Pn00000hzmG8IAI,"WP CXC Heat Pumps 18, 24, 25 Replacement 23-0142",3565
006Pn00000hzmG9IAI,Crawford  County Senior Center Controls 22-0781C,3566
006Pn00000hzmGAIAY,Hale Schools AHU Controls Upgrade 23-0155C,3569
006Pn00000hzmGBIAY,Hale Schools Security N4 Upgrade 23-0161S,3570
006Pn00000hzmGCIAY,22-0135C INNOVCARE VA CO #1,3571
006Pn00000hzmGDIAY,GVSU Innovation Design RTU - TAB 23-0173,3572
006Pn00000hzmGEIAY,Calvin Christian High School - 23-0146T,3573
006Pn00000hzmGFIAY,Fairview Schools Ext Wall Lights,3574
006Pn00000hzmGGIAY,Plainwell Community Schools Gilkey Elem - TAB 23-0189T,3575
006Pn00000hzmGHIAY,Milestone Senior Services - Ctrls/TAB 23-0152,3576
006Pn00000hzmGIIAY,UHS Cedar Creek Hospital St Johns - 23-0147T,3577
006Pn00000hzmGJIAY,1451C20 - CO2,3578
006Pn00000hzmGKIAY,CCA Midtown - TAB 23-0216,3579
006Pn00000hzmGLIAY,MI Entertainment Group Hall 224 - Ctrls/TAB,3582
006Pn00000hzmGMIAY,North Maple Apartments - TAB 23-0191,3583
006Pn00000hzmGNIAY,*Plainwell Middle School Pool/Gym BP5 - TAB 22-0978,3584
006Pn00000hzmGOIAY,JA Aaon Humidity DHE 23-0150,3585
006Pn00000hzmGPIAY,Federal Reserve TN 23-0151 Estimate,3586
006Pn00000hzmGQIAY,SMA upgrade 23-0143,3587
006Pn00000hzmGRIAY,CO2- 2167C22,3588
006Pn00000hzmGSIAY,2166C22 - CO2,3589
006Pn00000hzmGTIAY,Western Bean Jace Upgrade 23-0153,3590
006Pn00000hzmGUIAY,Lacks Base Auto Jace Replacement 23-0154,3591
006Pn00000hzmGVIAY,Livingston County new Controls for Aaon units at Judicial  23-1388,3592
006Pn00000hzmGWIAY,Macomb Correctional Facility Phase 2 CTRL 22-0886C,3593
006Pn00000hzmGXIAY,Controls upgrades and integration. 23-0110,3594
006Pn00000hzmGYIAY,Hot water valve actuators 22-0157,3595
006Pn00000hzmGZIAY,2091C22 - CO1 Whirlpool SJTC with Ideal Consolidated Added VAV,3596
006Pn00000hzmGaIAI,Schoolcraft BP2 Elem MS Athletics - Ctrl/TAB,3597
006Pn00000hzmGbIAI,Graafschap Controls Upgrade 23-0159,3598
006Pn00000hzmGcIAI,1725c21 Change Order 10F,3599
006Pn00000hzmGdIAI,OAISD Felch St - TAB 23-0224,3600
006Pn00000hzmGeIAI,1725c21 Change Order 10G,3601
006Pn00000hzmJtIAI,1725c21  CO 10H,3602
006Pn00000hzmJuIAI,Cascade Township VAV Upgrade 23-0164,3603
006Pn00000hzmJvIAI,Tekton Scrubber Control 23-0165,3604
006Pn00000hzmJwIAI,Trinity Lutheran - CTRL/TAB 23-0170,3605
006Pn00000hzmJxIAI,VCA Veterinary Center - CTRL/TAB 23-0169,3606
006Pn00000hzmJyIAI,Forest Hills PS Pine Ridge Elem - TAB 22-0938,3607
006Pn00000hzmJzIAI,Forest Hills PS Pine Ridge Elem -TAB 22-0938T,3608
006Pn00000hzmK0IAI,Forest Hills PS Ada Vista Elem - TAB 22-0903T,3609
006Pn00000hzmK1IAI,St. John School Door Entry Wiring,3610
006Pn00000hzmK2IAI,Trend to Tridium upgrade 21-0438,3611
006Pn00000hzmK3IAI,Alerton VAV upgrades to Distech 23-0167,3612
006Pn00000hzmK4IAI,92 E Forest - TAB 23-0171,3613
006Pn00000hzmK5IAI,7th Street Office 23-0175,3615
006Pn00000hzmK6IAI,Arbys Fan TAB Service,3616
006Pn00000hzmK7IAI,St. Ignatious School Door Release Buttons 23-0163S,3618
006Pn00000hzmK8IAI,K College N2 Driver 23-0176,3619
006Pn00000hzmK9IAI,FMG Garden Office Fit-out - CTRL 23-0178C,3621
006Pn00000hzmKAIAY,FMG Garden Office Fit-out - TAB 23-0178T,3622
006Pn00000hzmKBIAY,St. Ignace EMS Council Gas System 23-0131C,3623
006Pn00000hzmKCIAY,SMA upgrades 23-0177,3624
006Pn00000hzmKDIAY,Holland Hospital MOB Saugatuck - Ctrl/TAB 23-0183,3625
006Pn00000hzmKEIAY,RTU Scheduling 23-0180,3626
006Pn00000hzmKFIAY,LMCU Ballpark 23-0202T,3628
006Pn00000hzmKGIAY,Kalamazoo Airport SRE Facility - CTRL/TAB 23-0182,3630
006Pn00000hzmKHIAY,Wolverine Community Schools 23-0078T,3631
006Pn00000hzmKIIAY,Atlanta Community Schools Key Card 23-0235C,3632
006Pn00000hzmKJIAY,Chippewa County Camera System,3633
006Pn00000hzmKKIAY,RCS JCI Software 23-0814,3634
006Pn00000hzmKLIAY,K College Spare FX Jace 23-0185,3635
006Pn00000hzmKMIAY,MSU Radio Pharmacy Commissioning 23-0186,3636
006Pn00000hzmKNIAY,Baldwin PS Actuator Replacement 23-0187,3637
006Pn00000hzmKOIAY,MacAllister Rentals Galesburg - CTRL - 22-1120C,3638
006Pn00000hzmKPIAY,Texas Roadhouse Mt Pleasant -CTRLS/TAB 23-0192,3639
006Pn00000hzmKQIAY,Discount Tire Mt Pleasant - CTRLS/TAB 23-0223,3640
006Pn00000hzmKRIAY,Help Pregnancy Aid - CTRLS/TAB 23-0199,3641
006Pn00000hzmKSIAY,Belding PS Ellis Elementary - CTRL 22-1000C,3642
006Pn00000hzmKTIAY,Belding PS Orchard Hill Elem - CTRL 23-0058C,3643
006Pn00000hzmKUIAY,Northern Eye Commissioning 23-0190Cx,3644
006Pn00000hzmKVIAY,Henkel Change Order 2 - Building 2 RTU 12 Full Controls 23-0135,3645
006Pn00000hzmKWIAY,Henkel Change Order 1 - Building 2 Carrier VVT Upgrade  23-0127,3646
006Pn00000hzmKXIAY,Boston Square Community Hub & Phase 2 - 23-0193C,3647
006Pn00000hzmKYIAY,Davita Walker Controls Upgrade 23-0194,3649
006Pn00000hzmKZIAY,MCDC Office Reno - TAB 23-0196,3650
006Pn00000hzmKaIAI,Jackson Airport Control Tower - CTRLS/TAB 23-0197,3651
006Pn00000hzmKbIAI,TCAPS Bus Wash 23-0198T,3652
006Pn00000hzmKcIAI,Gaylord HS Snowmelt TAB 23-0200T,3653
006Pn00000hzmKdIAI,Aquinas Chapel Controller Replacement 23-0204,3654
006Pn00000hzmKeIAI,Community Hospital MOB Expansion - CX 23-0201,3655
006Pn00000hzmKfIAI,Cultivation Facility Cheboygan 22-0200T,3656
006Pn00000hzmKgIAI,Pet Supplies Plus - CTRLS/TAB 23-0205,3657
006Pn00000hzmKhIAI,Fennville PS Elementary HVAC Improvement - CTRLS 23-0206,3658
006Pn00000hzmKiIAI,CVD 85 Irrigation 23-0208,3659
006Pn00000hzmKjIAI,Detroit Diesel Admin Bldg Central-South - CTRL 23-0226C,3660
006Pn00000hzmKkIAI,Hamtramck PS Holbrook Elementary Kitchen Add & Reno - CTRLS/TAB - 23-0211,3661
006Pn00000hzmKlIAI,Leco Machine Shop Chiller VFDs 23-0210,3662
006Pn00000hzmKmIAI,Leco Machine Shop Chiller 23-0209,3663
006Pn00000hzmKnIAI,Benton Harbor HS Heat Exchanger 23-0212,3664
006Pn00000hzmKoIAI,Houghton Lake Schools TAB 23-0213T,3665
006Pn00000hzmKpIAI,Roskam Jace SMAs 23-0214,3666
006Pn00000hzmKqIAI,GVSU BP2 Calder Art Center - TAB 23-0221,3667
006Pn00000hzmKrIAI,Rochester SSA 23-0215 Estimate,3668
006Pn00000hzmKsIAI,SEMSD Office Building - CTRL 23-0218,3669
006Pn00000hzmKtIAI,AEP Main Street Building GIS - TAB 23-0222,3670
006Pn00000hzmKuIAI,Northview Crossroads Middle Lighting 23-0219,3671
006Pn00000hzmKvIAI,Comstock Elem Boiler Valve 23-0225,3672
006Pn00000hzmKwIAI,Morley Reflow Graphic Upgrade 23-0227,3673
006Pn00000hzmKxIAI,GVSU - Meijer Campus Addition Budget - TAB 23-0230,3674
006Pn00000hzmKyIAI,Newkirk Electric SMA 23-0229,3675
006Pn00000hzmKzIAI,*Clawson BP4 Clawson Elementary Reno - CX Excell Sheet,3676
006Pn00000hzmL0IAI,K College Jace AC Power Adaptor 22-0231,3677
006Pn00000hzmL1IAI,Lansing MSP Training Academy 23-0244T,3678
006Pn00000hzmL2IAI,Waverly Community Schools BP3 HS Addition & Reno - TAB 23-0234,3679
006Pn00000hzmL3IAI,Muskegon Museum of Arts BP1 Add & Reno 22-0754C,3680
006Pn00000hzmL4IAI,Elk Rapids PS BP3 Phase 2 HS Reno - TAB 23-0007T,3681
006Pn00000hzmL5IAI,APS- Ella White TAB retest,3683
006Pn00000hzmL6IAI,Elk Rapids PS Mill Creek and Lakeland Elem - TAB 22-1142T,3684
006Pn00000hzmL7IAI,Flowserve Corporation Addition - CTRL Wiring / Tab 23-0236,3685
006Pn00000hzmL8IAI,Steam valve addn1 23-0237,3686
006Pn00000hzmL9IAI,Vicksburg New Municiple Office - TAB 22-0243,3687
006Pn00000hzmLAIAY,Gram EF Control 23-0233,3688
006Pn00000hzmLBIAY,Muskegon County Hall of Justice - TAB 22-0246,3689
006Pn00000hzmLCIAY,SMA upgrade 23-0238,3690
006Pn00000hzmLDIAY,Spectrum Corewell Health - TAB 22-1144T,3691
006Pn00000hzmLEIAY,VFD control 23-0240,3692
006Pn00000hzmLFIAY,Structural Concepts - TAB 23-0241T,3693
006Pn00000hzmLGIAY,Triangle Construction Controls Upgrade 23-0242,3694
006Pn00000hzmLHIAY,Camping World Belleville 21-0452C,3695
006Pn00000hzmLIIAY,Romeo Amanda Moore Additional Equipment  22-0954,3696
006Pn00000hzmLJIAY,AC Hotel Detroit at the Bonstelle Domestic - TAB - 22-0727T,3697
006Pn00000hzmLKIAY,129 Ludington Restaurant - 23-0248T,3698
006Pn00000hzmLLIAY,Three Rivers Health Trac - TAB 23-0245,3699
006Pn00000hzmLMIAY,Alpena County Airport Boiler Cleaning,3700
006Pn00000hzmLNIAY,Tekton Scrubber Temp VFD 23-0249,3701
006Pn00000hzmLOIAY,Charles S Kettles VA Medical Center - TAB 23-0256,3702
006Pn00000hzmLPIAY,S.C.I.T. Supportive Housing 23-0247C,3703
006Pn00000hzmLQIAY,Supervisor SMA 23-0252,3704
